23,wd,False,0.7198554603613031
23,wd,False,0.807476670252648
23,wd,False,0.8078847183064282
23,wd,False,-1
23,wd,False,0.8050420992235404
23,wd,False,0.8123030924587676
23,wd,False,0.7879164221380172
23,wd,False,0.8147498596818963
23,wd,False,0.8087800056528165
23,wd,False,0.8141224184581827
23,wd,False,0.7796915667614045
23,wd,False,0.8048751634907712
23,wd,False,0.768183137604313
23,wd,False,0.7809033178306457
23,wd,False,0.8125089883788417
23,cd,False,0.39740690462922057
23,cd,False,0.3997885978386002
23,cd,False,0.3989599274525694
